iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_n_clusters,algo_algo_n_clusters,algo_R,algo_R_local
0,1.51114218433698,0.46063703298568726,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
1,1.2034740547339122,0.5424680113792419,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
2,1.091048461695512,0.574619472026825,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
3,1.0177069554726283,0.5967549085617065,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
4,0.9345150962471962,0.6115785837173462,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
5,0.8802168567975363,0.6216946840286255,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
6,0.8174973626931509,0.630709171295166,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
7,0.7699720511833826,0.6411257982254028,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
8,0.7158749550580978,0.6458333730697632,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
9,0.6765548586845398,0.648838222026825,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
10,0.6246779536207517,0.6562501192092896,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
11,0.5890602618455887,0.6591546535491943,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
12,0.5500409342348576,0.6607571840286255,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
13,0.5207072235643864,0.6622596979141235,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
14,0.4898071624338627,0.6634615659713745,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
15,0.4578084945678711,0.6663662791252136,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
16,0.4314137250185013,0.668269157409668,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
17,0.4060966484248638,0.6694712042808533,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
18,0.381944219271342,0.6702725291252136,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
19,0.36083277066548664,0.672776460647583,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
20,0.338733250896136,0.672776460647583,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
21,0.31763151784737903,0.676181972026825,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
22,0.2976982742547989,0.67578125,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
23,0.2810529799511035,0.6755809187889099,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
24,0.2631122525781393,0.6770833730697632,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
25,0.2479733396321535,0.677884578704834,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
26,0.23310350005825362,0.680088222026825,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
27,0.21564853688081106,0.6797877550125122,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
28,0.20126169733703136,0.6806890964508057,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
29,0.18943658657371998,0.6810897588729858,24,1,500,1000,0.0,3,"(3, 32, 32)",10,0.03,0.99,1,,30,10
