iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.879538302620252,0.41454172134399414,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.4473706769446532,0.4345833659172058,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.2965226247906685,0.44966670870780945,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.27035411695639294,0.4607500433921814,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.21379778444922218,0.46633338928222656,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.20093558387209973,0.47312504053115845,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.1073747354093939,0.48854172229766846,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.11648240817400317,0.4906666874885559,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.08771482789112876,0.4906250238418579,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.15866891108453274,0.4841667115688324,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.13555918267229572,0.4911249876022339,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.07730043462167184,0.5014166831970215,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.0595312201573203,0.5005416870117188,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.056540209450758994,0.4972916841506958,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.02856728117330931,0.5084167122840881,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.024573840836334664,0.5098333954811096,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.0763314142289649,0.4975416660308838,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.05637043551056801,0.5021251440048218,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.08967469926089204,0.4927501380443573,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.031853321774785094,0.5096666812896729,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.05133313199136561,0.499500036239624,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.022677644209276576,0.5115417242050171,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.011637023916894881,0.5164167284965515,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.015193208312363518,0.515541672706604,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.045759397386670266,0.5060833096504211,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.015252195841943225,0.5122917890548706,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.02084103165543638,0.5045000314712524,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.06208747173756516,0.5015417337417603,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.06063122521785166,0.501916766166687,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.0703955975016773,0.49741673469543457,24,4,500,1000,15.0,0,"(3, 32, 32)",10,0.01,0.99,8,30,10
