iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_S,algo_R,algo_R_local
0,0.8743620216846466,0.4136250913143158,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
1,0.40519970034559566,0.44329163432121277,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
2,0.38368114456534386,0.44183334708213806,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
3,0.2038845793964962,0.47566673159599304,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
4,0.2311079641804099,0.4699583649635315,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
5,0.16913050250150263,0.47300004959106445,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
6,0.10691652035651107,0.48095840215682983,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
7,0.16540889500174671,0.4748750329017639,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
8,0.11464255054791768,0.4904167056083679,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
9,0.08540138588674988,0.49137502908706665,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
10,0.1021638974295153,0.4915000796318054,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
11,0.058138138886230685,0.49416667222976685,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
12,0.06140030178357847,0.5005000829696655,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
13,0.06614724355555761,0.5038334131240845,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
14,0.1062589244490179,0.4975833296775818,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
15,0.07220373454038054,0.4959999918937683,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
16,0.04213049368505987,0.5040416717529297,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
17,0.031814436045048446,0.5100833177566528,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
18,0.038735936677160986,0.5180416703224182,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
19,0.03668438416692273,0.512291669845581,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
20,0.028405169398562673,0.5213333964347839,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
21,0.04166518000905247,0.5130833983421326,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
22,0.04044968272016073,0.5120418071746826,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
23,0.013831894311200207,0.5213333368301392,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
24,0.017239319866348524,0.5152500867843628,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
25,0.004938455567753408,0.5196250081062317,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
26,0.05702648095757468,0.5132499933242798,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
27,0.08143339157201505,0.5041667222976685,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
28,0.007436256031117712,0.5224583745002747,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
29,0.029873681388077482,0.5162084102630615,24,4,500,1000,15.0,8,"(3, 32, 32)",10,0.01,0.99,8,30,10
