iter,loss_mean,accuracy,data_n_clients,data_n_clusters,data_n_samples,data_n_samples_test,data_sigma,data_seed,model_input_shape,model_n_classes,algo_lrate,algo_lrate_decay,algo_R,algo_R_local,algo_lmbd
0,1.165213018655777,0.3016250431537628,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
1,0.43101435620337725,0.35587501525878906,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
2,0.371175151783973,0.3880416750907898,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
3,0.7310798360655705,0.374958336353302,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
4,0.14787211657191315,0.4237082898616791,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
5,0.3283565359500547,0.41325002908706665,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
6,0.13088267273269594,0.44816672801971436,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
7,0.09482776490040123,0.4557916522026062,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
8,0.1413242418008546,0.4577500522136688,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
9,0.08216764207463712,0.46683332324028015,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
10,0.04223261257478347,0.47970831394195557,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
11,0.11518556461669505,0.4822917580604553,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
12,0.05225244699977338,0.48483332991600037,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
13,0.017671299438613158,0.4903333783149719,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
14,0.01358660776168108,0.4920833706855774,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
15,0.010950508100601533,0.4978750944137573,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
16,0.7552259800722823,0.47583335638046265,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
17,0.010638656715552012,0.5018333196640015,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
18,0.009144632417398194,0.5032917261123657,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
19,0.026241057765825342,0.5014166831970215,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
20,0.008324769519579908,0.5074166655540466,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
21,0.00776812123755614,0.5074583292007446,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
22,0.007469665414343278,0.5092084407806396,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
23,0.008062444297441592,0.5077917575836182,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
24,0.006593948734613757,0.5091665983200073,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
25,0.006514638216079523,0.5097084045410156,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
26,0.006232815057349701,0.5086667537689209,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
27,0.006359180513148506,0.5097084045410156,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
28,0.006065231883743157,0.5070416927337646,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
29,0.005485142716982712,0.5096250772476196,24,4,500,1000,60.0,8,"(3, 32, 32)",10,0.03,0.99,30,10,0.1
